job_id,role_category,skill,core_skill,job_title,company_name,scraped_city,experience_tier,work_mode,salary_midpoint_lpa,salary_disclosed,salary_tier
6155,Data Scientist,data modeling,Data Modeling,Data Engineering Professional,Logic Planet,Remote,Mid (3-5 Yrs),Remote,0.0,False,Undisclosed
6156,Data Scientist,postgresql,SQL,GIS Data Engineer / FME ETL Engineer,Geoconsultants India Services,Remote,Mid (3-5 Yrs),Remote,0.0,False,Undisclosed
6157,Data Scientist,data analysis,Data Analysis,AWS DATA ENGINEER,US Software Services Group,Remote,Senior (6-8 Yrs),Remote,0.0,False,Undisclosed
6157,Data Scientist,data quality,Data Quality,AWS DATA ENGINEER,US Software Services Group,Remote,Senior (6-8 Yrs),Remote,0.0,False,Undisclosed
6158,Data Scientist,data modeling,Data Modeling,Support Data Engineering Professional,Elfonze Technologies,Remote,Junior (0-2 Yrs),Remote,0.0,False,Undisclosed
6158,Data Scientist,python,Python,Support Data Engineering Professional,Elfonze Technologies,Remote,Junior (0-2 Yrs),Remote,0.0,False,Undisclosed
6158,Data Scientist,data engineering,Data Engineering,Support Data Engineering Professional,Elfonze Technologies,Remote,Junior (0-2 Yrs),Remote,0.0,False,Undisclosed
6159,Data Scientist,python,Python,Python Data & Automation Engineer,Octobit8,Remote,Junior (0-2 Yrs),Remote,0.0,False,Undisclosed
6160,Data Scientist,data modeling,Data Modeling,Quality Automation Engineer - Data,Codvo,Remote,Mid (3-5 Yrs),Remote,0.0,False,Undisclosed
6160,Data Scientist,data quality,Data Quality,Quality Automation Engineer - Data,Codvo,Remote,Mid (3-5 Yrs),Remote,0.0,False,Undisclosed
6161,Data Scientist,agile,Agile,Data Engineer - AWS,Xpheno,Remote,Mid (3-5 Yrs),Remote,0.0,False,Undisclosed
6161,Data Scientist,aws,AWS,Data Engineer - AWS,Xpheno,Remote,Mid (3-5 Yrs),Remote,0.0,False,Undisclosed
6161,Data Scientist,sql,SQL,Data Engineer - AWS,Xpheno,Remote,Mid (3-5 Yrs),Remote,0.0,False,Undisclosed
6161,Data Scientist,python,Python,Data Engineer - AWS,Xpheno,Remote,Mid (3-5 Yrs),Remote,0.0,False,Undisclosed
6163,Data Scientist,postgresql,SQL,"US Data Engineer (Pipelines & Structured Markup), Part Time Role",Vulcury,Remote,Lead/Architect (9+ Yrs),Remote,0.0,False,Undisclosed
6163,Data Scientist,data quality,Data Quality,"US Data Engineer (Pipelines & Structured Markup), Part Time Role",Vulcury,Remote,Lead/Architect (9+ Yrs),Remote,0.0,False,Undisclosed
6164,Data Scientist,artificial intelligence,Artificial Intelligence,GCP Architect (Data and AI background) (Client: ),Highbrow Technology Inc,Remote,Lead/Architect (9+ Yrs),Remote,0.0,False,Undisclosed
6164,Data Scientist,machine learning,Machine Learning,GCP Architect (Data and AI background) (Client: ),Highbrow Technology Inc,Remote,Lead/Architect (9+ Yrs),Remote,0.0,False,Undisclosed
6165,Data Scientist,data analysis,Data Analysis,Data SME (Subject Matter Expert),Katbotz Llc,Remote,Mid (3-5 Yrs),Remote,0.0,False,Undisclosed
6165,Data Scientist,data quality,Data Quality,Data SME (Subject Matter Expert),Katbotz Llc,Remote,Mid (3-5 Yrs),Remote,0.0,False,Undisclosed
6165,Data Scientist,sql,SQL,Data SME (Subject Matter Expert),Katbotz Llc,Remote,Mid (3-5 Yrs),Remote,0.0,False,Undisclosed
6166,Data Scientist,data quality,Data Quality,Master Data Manager Data Governance & AI Enablement,Zealogics.com,Remote,Senior (6-8 Yrs),Remote,0.0,False,Undisclosed
6167,Data Scientist,data modeling,Data Modeling,Data Administrator (DBA),Sleek Tech,Remote,Mid (3-5 Yrs),Remote,0.0,False,Undisclosed
6167,Data Scientist,postgresql,SQL,Data Administrator (DBA),Sleek Tech,Remote,Mid (3-5 Yrs),Remote,0.0,False,Undisclosed
6169,Data Scientist,cloud computing,Cloud,Data Architect,Exavalu,Remote,Senior (6-8 Yrs),Remote,0.0,False,Undisclosed
6169,Data Scientist,data modeling,Data Modeling,Data Architect,Exavalu,Remote,Senior (6-8 Yrs),Remote,0.0,False,Undisclosed
6169,Data Scientist,data quality,Data Quality,Data Architect,Exavalu,Remote,Senior (6-8 Yrs),Remote,0.0,False,Undisclosed
6169,Data Scientist,sql,SQL,Data Architect,Exavalu,Remote,Senior (6-8 Yrs),Remote,0.0,False,Undisclosed
6170,Data Scientist,sql queries,SQL,Azure Data Architect,Exavalu,Remote,Senior (6-8 Yrs),Remote,0.0,False,Undisclosed
6171,Data Scientist,sql,SQL,Marketing Data & Insights Specialist,One Identity,Remote,Mid (3-5 Yrs),Remote,0.0,False,Undisclosed
6172,Data Scientist,project management,Project Management,"Project Manager (Data & AI, Oil & Gas)",Codvo,Remote,Fresher,Remote,0.0,False,Undisclosed
6173,Data Scientist,data modeling,Data Modeling,Data & AI Architect,Pairsoft Technologies,Remote,Senior (6-8 Yrs),Remote,0.0,False,Undisclosed
6174,Data Scientist,gcp,GCP,GCP Data Enginner,Enfuse Solutions,Remote,Fresher,Remote,0.0,False,Undisclosed
6174,Data Scientist,data modeling,Data Modeling,GCP Data Enginner,Enfuse Solutions,Remote,Fresher,Remote,0.0,False,Undisclosed
6174,Data Scientist,cloud storage,Cloud,GCP Data Enginner,Enfuse Solutions,Remote,Fresher,Remote,0.0,False,Undisclosed
6174,Data Scientist,sql,SQL,GCP Data Enginner,Enfuse Solutions,Remote,Fresher,Remote,0.0,False,Undisclosed
6175,Data Scientist,agile,Agile,Data Migration Architect,Sparix Global,Remote,Senior (6-8 Yrs),Remote,0.0,False,Undisclosed
6175,Data Scientist,sql,SQL,Data Migration Architect,Sparix Global,Remote,Senior (6-8 Yrs),Remote,0.0,False,Undisclosed
6176,Data Scientist,data modeling,Data Modeling,Gen AI (architect) - Data Modeling,Sparix Global,Remote,Lead/Architect (9+ Yrs),Remote,0.0,False,Undisclosed
6176,Data Scientist,data quality,Data Quality,Gen AI (architect) - Data Modeling,Sparix Global,Remote,Lead/Architect (9+ Yrs),Remote,0.0,False,Undisclosed
6177,Data Scientist,project management,Project Management,Principal Technical Program Manager (Data Platform),Sparix Global,Remote,Lead/Architect (9+ Yrs),Remote,0.0,False,Undisclosed
6177,Data Scientist,cloud,Cloud,Principal Technical Program Manager (Data Platform),Sparix Global,Remote,Lead/Architect (9+ Yrs),Remote,0.0,False,Undisclosed
6177,Data Scientist,agile,Agile,Principal Technical Program Manager (Data Platform),Sparix Global,Remote,Lead/Architect (9+ Yrs),Remote,0.0,False,Undisclosed
6178,Data Scientist,sql queries,SQL,Snowflake Data Warehouse,Logic Planet,Remote,Mid (3-5 Yrs),Remote,0.0,False,Undisclosed
6178,Data Scientist,data quality,Data Quality,Snowflake Data Warehouse,Logic Planet,Remote,Mid (3-5 Yrs),Remote,0.0,False,Undisclosed
6179,Data Scientist,tableau,Tableau,"MANAGER, TECHNOLOGY & DATA SERVICES",Ochin,Remote,Fresher,Remote,0.0,False,Undisclosed
6179,Data Scientist,data modeling,Data Modeling,"MANAGER, TECHNOLOGY & DATA SERVICES",Ochin,Remote,Fresher,Remote,0.0,False,Undisclosed
6179,Data Scientist,power bi,Power BI,"MANAGER, TECHNOLOGY & DATA SERVICES",Ochin,Remote,Fresher,Remote,0.0,False,Undisclosed
6180,Data Scientist,agile,Agile,Product Owner - Data & BI Solutions,Codvo,Remote,Senior (6-8 Yrs),Remote,0.0,False,Undisclosed
6180,Data Scientist,data quality,Data Quality,Product Owner - Data & BI Solutions,Codvo,Remote,Senior (6-8 Yrs),Remote,0.0,False,Undisclosed
6181,Data Scientist,cloud,Cloud,Cloud Data Architect,Lorven Technologies,Remote,Senior (6-8 Yrs),Remote,0.0,False,Undisclosed
6181,Data Scientist,aws,AWS,Cloud Data Architect,Lorven Technologies,Remote,Senior (6-8 Yrs),Remote,0.0,False,Undisclosed
6182,Data Scientist,data analysis,Data Analysis,"Scientist-Cell Culture, Bioprocess Design Center",Thermo Fisher Scientific,Remote,Senior (6-8 Yrs),Remote,0.0,False,Undisclosed
6183,Data Scientist,data modeling,Data Modeling,Senior Sales Analyst - IN,Arctic Wolf Networks,Remote,Fresher,Remote,0.0,False,Undisclosed
6186,Data Scientist,python,Python,Material Scientist with Python Experience - Freelance AI Trainer,Mindrift,Remote,Junior (0-2 Yrs),Remote,0.0,False,Undisclosed
6187,Data Scientist,cloud computing,Cloud,Business Analyst,Bluesoft Software Solution,Remote,Fresher,Remote,0.0,False,Undisclosed
6187,Data Scientist,project management,Project Management,Business Analyst,Bluesoft Software Solution,Remote,Fresher,Remote,0.0,False,Undisclosed
6187,Data Scientist,power bi,Power BI,Business Analyst,Bluesoft Software Solution,Remote,Fresher,Remote,0.0,False,Undisclosed
6189,Data Scientist,javascript,JavaScript,Business Analyst,LeadWinner,Remote,Fresher,Remote,0.0,False,Undisclosed
6190,Data Scientist,cloud computing,Cloud,Systems Analyst/Low Code Systems Analyst,Bluesoft Software Solution,Remote,Fresher,Remote,0.0,False,Undisclosed
6190,Data Scientist,project management,Project Management,Systems Analyst/Low Code Systems Analyst,Bluesoft Software Solution,Remote,Fresher,Remote,0.0,False,Undisclosed
6190,Data Scientist,power bi,Power BI,Systems Analyst/Low Code Systems Analyst,Bluesoft Software Solution,Remote,Fresher,Remote,0.0,False,Undisclosed
6192,Data Scientist,data modeling,Data Modeling,Senior Lead Snowflake & AI Engineering,Cerebraix,Remote,Senior (6-8 Yrs),Remote,0.0,False,Undisclosed
6192,Data Scientist,agile,Agile,Senior Lead Snowflake & AI Engineering,Cerebraix,Remote,Senior (6-8 Yrs),Remote,0.0,False,Undisclosed
6193,Data Scientist,data modeling,Data Modeling,Senior Lead - AI Engineering,Codvo,Remote,Senior (6-8 Yrs),Remote,0.0,False,Undisclosed
6193,Data Scientist,agile,Agile,Senior Lead - AI Engineering,Codvo,Remote,Senior (6-8 Yrs),Remote,0.0,False,Undisclosed
6194,Data Scientist,data modeling,Data Modeling,Senior Lead AI Engineering (LangGraph / Haystack / RAG Systems) ( ),Codvo,Remote,Senior (6-8 Yrs),Remote,0.0,False,Undisclosed
6194,Data Scientist,agile,Agile,Senior Lead AI Engineering (LangGraph / Haystack / RAG Systems) ( ),Codvo,Remote,Senior (6-8 Yrs),Remote,0.0,False,Undisclosed
6195,Data Scientist,cloud services,Cloud,Senior ML Engineer,Lorven Technologies,Remote,Fresher,Remote,0.0,False,Undisclosed
6195,Data Scientist,project management,Project Management,Senior ML Engineer,Lorven Technologies,Remote,Fresher,Remote,0.0,False,Undisclosed
6195,Data Scientist,aws,AWS,Senior ML Engineer,Lorven Technologies,Remote,Fresher,Remote,0.0,False,Undisclosed
6196,Data Scientist,project management,Project Management,Senior ML Engineer,ClixLogix,Remote,Mid (3-5 Yrs),Remote,0.0,False,Undisclosed
6196,Data Scientist,machine learning,Machine Learning,Senior ML Engineer,ClixLogix,Remote,Mid (3-5 Yrs),Remote,0.0,False,Undisclosed
6196,Data Scientist,python,Python,Senior ML Engineer,ClixLogix,Remote,Mid (3-5 Yrs),Remote,0.0,False,Undisclosed
6198,Data Scientist,machine learning,Machine Learning,MLOps Engineer,Jalopeura Technology,Remote,Fresher,Remote,0.0,False,Undisclosed
6198,Data Scientist,cloud,Cloud,MLOps Engineer,Jalopeura Technology,Remote,Fresher,Remote,0.0,False,Undisclosed
6200,Data Scientist,python,Python,AI ML Engineers,Lorven Technologies,Remote,Fresher,Remote,0.0,False,Undisclosed
6200,Data Scientist,data analysis,Data Analysis,AI ML Engineers,Lorven Technologies,Remote,Fresher,Remote,0.0,False,Undisclosed
6200,Data Scientist,natural language processing,Natural Language Processing,AI ML Engineers,Lorven Technologies,Remote,Fresher,Remote,0.0,False,Undisclosed
6201,Data Scientist,cloud applications,Cloud,SOFTWARE ENGINEER (FULL STACK)- INTERN,Matsci Ai,Remote,Fresher,Remote,0.0,False,Undisclosed
6201,Data Scientist,agile methodology,Agile,SOFTWARE ENGINEER (FULL STACK)- INTERN,Matsci Ai,Remote,Fresher,Remote,0.0,False,Undisclosed
6202,Data Scientist,project management,Project Management,Business Analyst,IDM Works It Solutions Global,Remote,Junior (0-2 Yrs),Remote,0.0,False,Undisclosed
6205,Data Scientist,gcp,GCP,Senior AI Developer,Navsan,Remote,Fresher,Remote,0.0,False,Undisclosed
6205,Data Scientist,machine learning,Machine Learning,Senior AI Developer,Navsan,Remote,Fresher,Remote,0.0,False,Undisclosed
6206,Data Scientist,agile,Agile,Business Analyst,Oddball,Remote,Junior (0-2 Yrs),Remote,0.0,False,Undisclosed
6209,Data Scientist,data analysis,Data Analysis,Business Insights Analyst,Icubespro,Remote,Junior (0-2 Yrs),Remote,0.0,False,Undisclosed
6209,Data Scientist,project management,Project Management,Business Insights Analyst,Icubespro,Remote,Junior (0-2 Yrs),Remote,0.0,False,Undisclosed
6210,Data Scientist,machine learning,Machine Learning,"Senior Engineer, AI & Machine Learning",Edwards Lifesciences,Remote,Mid (3-5 Yrs),Remote,0.0,False,Undisclosed
6211,Data Scientist,machine learning,Machine Learning,Senior AIOps Engineer I,Porch,Remote,Mid (3-5 Yrs),Remote,0.0,False,Undisclosed
6212,Data Scientist,gcp,GCP,"Sr Software Engineer I, Insurance Services",Porch,Remote,Mid (3-5 Yrs),Remote,0.0,False,Undisclosed
6212,Data Scientist,postgresql,SQL,"Sr Software Engineer I, Insurance Services",Porch,Remote,Mid (3-5 Yrs),Remote,0.0,False,Undisclosed
6215,Data Scientist,gcp,GCP,Senior Full-Stack Machine Learning Engineer (GenAI / Agentic Systems),Poppulo,Remote,Senior (6-8 Yrs),Remote,0.0,False,Undisclosed
6215,Data Scientist,machine learning,Machine Learning,Senior Full-Stack Machine Learning Engineer (GenAI / Agentic Systems),Poppulo,Remote,Senior (6-8 Yrs),Remote,0.0,False,Undisclosed
6216,Data Scientist,data analysis,Data Analysis,Sr. Software Developer Engineer I,Kaseya Software,Remote,Fresher,Remote,0.0,False,Undisclosed
6216,Data Scientist,data modeling,Data Modeling,Sr. Software Developer Engineer I,Kaseya Software,Remote,Fresher,Remote,0.0,False,Undisclosed
6217,Data Scientist,postgresql,SQL,Senior Site Reliability Engineer,Sezzle,Remote,Senior (6-8 Yrs),Remote,0.0,False,Undisclosed
6218,Data Scientist,machine learning,Machine Learning,Sr. Image Processing Engineer,Paxera Health,Remote,Mid (3-5 Yrs),Remote,0.0,False,Undisclosed
6219,Data Scientist,artificial intelligence,Artificial Intelligence,Senior Analytics Engineer Product & Customer Analytics,Highlevel Llc,Remote,Mid (3-5 Yrs),Remote,0.0,False,Undisclosed
6221,Data Scientist,gcp,GCP,Senior AI Engineer,Exavalu,Remote,Fresher,Remote,0.0,False,Undisclosed
6222,Data Scientist,data analysis,Data Analysis,Senior Machine Learning Engineer,WalletHub,Remote,Mid (3-5 Yrs),Remote,0.0,False,Undisclosed
6222,Data Scientist,data science,Data Science,Senior Machine Learning Engineer,WalletHub,Remote,Mid (3-5 Yrs),Remote,0.0,False,Undisclosed
6222,Data Scientist,mysql,SQL,Senior Machine Learning Engineer,WalletHub,Remote,Mid (3-5 Yrs),Remote,0.0,False,Undisclosed
6222,Data Scientist,machine learning,Machine Learning,Senior Machine Learning Engineer,WalletHub,Remote,Mid (3-5 Yrs),Remote,0.0,False,Undisclosed
6222,Data Scientist,natural language processing,Natural Language Processing,Senior Machine Learning Engineer,WalletHub,Remote,Mid (3-5 Yrs),Remote,0.0,False,Undisclosed
6222,Data Scientist,data mining,Data Mining,Senior Machine Learning Engineer,WalletHub,Remote,Mid (3-5 Yrs),Remote,0.0,False,Undisclosed
6223,Data Scientist,gcp,GCP,Senior AI Engineer,Accurate Consulting Group,Remote,Mid (3-5 Yrs),Remote,0.0,False,Undisclosed
6223,Data Scientist,machine learning,Machine Learning,Senior AI Engineer,Accurate Consulting Group,Remote,Mid (3-5 Yrs),Remote,0.0,False,Undisclosed
6224,Data Scientist,javascript,JavaScript,Senior Software Engineer (Javascript and Ruby),Infraveo Technologies,Remote,Senior (6-8 Yrs),Remote,0.0,False,Undisclosed
6224,Data Scientist,python,Python,Senior Software Engineer (Javascript and Ruby),Infraveo Technologies,Remote,Senior (6-8 Yrs),Remote,0.0,False,Undisclosed
6225,Data Scientist,javascript,JavaScript,Senior Software Engineer II - UI,Porch,Remote,Senior (6-8 Yrs),Remote,0.0,False,Undisclosed
6226,Data Scientist,agile,Agile,Sr Databricks Engineer,Gray Acumen Technologies,Remote,Mid (3-5 Yrs),Remote,0.0,False,Undisclosed
6226,Data Scientist,aws,AWS,Sr Databricks Engineer,Gray Acumen Technologies,Remote,Mid (3-5 Yrs),Remote,0.0,False,Undisclosed
6226,Data Scientist,sql,SQL,Sr Databricks Engineer,Gray Acumen Technologies,Remote,Mid (3-5 Yrs),Remote,0.0,False,Undisclosed
6227,Data Scientist,cloud computing,Cloud,Sr. Software Engineer - C++,Crowdstrike,Remote,Mid (3-5 Yrs),Remote,0.0,False,Undisclosed
6227,Data Scientist,machine learning,Machine Learning,Sr. Software Engineer - C++,Crowdstrike,Remote,Mid (3-5 Yrs),Remote,0.0,False,Undisclosed
6228,Data Scientist,artificial intelligence,Artificial Intelligence,Senior AI Engineer,Deeparc Tech,Remote,Mid (3-5 Yrs),Remote,0.0,False,Undisclosed
6229,Data Scientist,machine learning,Machine Learning,Senior AI Engineer,Q Centrix,Remote,Mid (3-5 Yrs),Remote,0.0,False,Undisclosed
6230,Data Scientist,postgresql,SQL,Senior AI Engineer (E-Commerce),Im24x7 Delta Solutions,Remote,Senior (6-8 Yrs),Remote,0.0,False,Undisclosed
6230,Data Scientist,javascript,JavaScript,Senior AI Engineer (E-Commerce),Im24x7 Delta Solutions,Remote,Senior (6-8 Yrs),Remote,0.0,False,Undisclosed
6231,Data Scientist,machine learning,Machine Learning,Senior AI Engineer,Codvo,Remote,Mid (3-5 Yrs),Remote,0.0,False,Undisclosed
6231,Data Scientist,data quality,Data Quality,Senior AI Engineer,Codvo,Remote,Mid (3-5 Yrs),Remote,0.0,False,Undisclosed
6234,Data Scientist,javascript,JavaScript,Senior Software Engineer - Geo,GroundTruth Careers,Remote,Senior (6-8 Yrs),Remote,0.0,False,Undisclosed
6234,Data Scientist,agile,Agile,Senior Software Engineer - Geo,GroundTruth Careers,Remote,Senior (6-8 Yrs),Remote,0.0,False,Undisclosed
6235,Data Scientist,gcp,GCP,AI Engineer / Machine Learning Engineer,Katbotz Llc,Remote,Junior (0-2 Yrs),Remote,0.0,False,Undisclosed
6235,Data Scientist,machine learning,Machine Learning,AI Engineer / Machine Learning Engineer,Katbotz Llc,Remote,Junior (0-2 Yrs),Remote,0.0,False,Undisclosed
6235,Data Scientist,cloud,Cloud,AI Engineer / Machine Learning Engineer,Katbotz Llc,Remote,Junior (0-2 Yrs),Remote,0.0,False,Undisclosed
6235,Data Scientist,data quality,Data Quality,AI Engineer / Machine Learning Engineer,Katbotz Llc,Remote,Junior (0-2 Yrs),Remote,0.0,False,Undisclosed
6237,Data Scientist,machine learning,Machine Learning,Associate Machine Learning Engineer (LLM & NLP),Silverline It,Remote,Junior (0-2 Yrs),Remote,0.0,False,Undisclosed
6237,Data Scientist,natural language processing,Natural Language Processing,Associate Machine Learning Engineer (LLM & NLP),Silverline It,Remote,Junior (0-2 Yrs),Remote,0.0,False,Undisclosed
6238,Data Scientist,data analysis,Data Analysis,Business Analyst,Scry Analytics,Remote,Mid (3-5 Yrs),Remote,0.0,False,Undisclosed
6239,Data Scientist,cloud,Cloud,Guidewire BillingCenter Business Analyst,Exavalu,Remote,Junior (0-2 Yrs),Remote,0.0,False,Undisclosed
6239,Data Scientist,agile,Agile,Guidewire BillingCenter Business Analyst,Exavalu,Remote,Junior (0-2 Yrs),Remote,0.0,False,Undisclosed
6240,Data Scientist,agile,Agile,Instanda Business Analyst,Exavalu,Remote,Senior (6-8 Yrs),Remote,0.0,False,Undisclosed
6241,Data Scientist,project management,Project Management,Business Analyst,i2e Consulting,Remote,Mid (3-5 Yrs),Remote,0.0,False,Undisclosed
6242,Data Scientist,data analysis,Data Analysis,BW Replacement Off-Shore Analyst,Nordson Corporation,Remote,Mid (3-5 Yrs),Remote,0.0,False,Undisclosed
6244,Data Scientist,data analysis,Data Analysis,Business Analyst,Delta Exchange,Remote,Junior (0-2 Yrs),Remote,0.0,False,Undisclosed
6244,Data Scientist,tableau,Tableau,Business Analyst,Delta Exchange,Remote,Junior (0-2 Yrs),Remote,0.0,False,Undisclosed
6247,Data Scientist,project management,Project Management,Business Analyst,NXG World,Remote,Mid (3-5 Yrs),Remote,0.0,False,Undisclosed
6251,Data Scientist,data analysis,Data Analysis,Business Analyst,TechKnowledgeHub.org,Remote,Junior (0-2 Yrs),Remote,0.0,False,Undisclosed
6251,Data Scientist,project management,Project Management,Business Analyst,TechKnowledgeHub.org,Remote,Junior (0-2 Yrs),Remote,0.0,False,Undisclosed
6251,Data Scientist,agile,Agile,Business Analyst,TechKnowledgeHub.org,Remote,Junior (0-2 Yrs),Remote,0.0,False,Undisclosed
6253,Data Scientist,javascript,JavaScript,Accessibility Business Analyst,Deque Systems,Remote,Mid (3-5 Yrs),Remote,0.0,False,Undisclosed
6255,Data Scientist,excel,Excel,Energy Analyst (Part-Time),Remoteva,Remote,Junior (0-2 Yrs),Remote,0.0,False,Undisclosed
6255,Data Scientist,project management,Project Management,Energy Analyst (Part-Time),Remoteva,Remote,Junior (0-2 Yrs),Remote,0.0,False,Undisclosed
6257,Data Scientist,data analysis,Data Analysis,Business Analyst,Canaco Technologies,Remote,Junior (0-2 Yrs),Remote,0.0,False,Undisclosed
6257,Data Scientist,power bi,Power BI,Business Analyst,Canaco Technologies,Remote,Junior (0-2 Yrs),Remote,0.0,False,Undisclosed
6258,Data Scientist,python,Python,Business Analyst,Venture Smarter,Remote,Mid (3-5 Yrs),Remote,0.0,False,Undisclosed
6258,Data Scientist,data analysis,Data Analysis,Business Analyst,Venture Smarter,Remote,Mid (3-5 Yrs),Remote,0.0,False,Undisclosed
6258,Data Scientist,power bi,Power BI,Business Analyst,Venture Smarter,Remote,Mid (3-5 Yrs),Remote,0.0,False,Undisclosed
6259,Data Scientist,agile,Agile,Business Analyst,Innovins Technologies,Remote,Junior (0-2 Yrs),Remote,0.0,False,Undisclosed
6260,Data Scientist,agile,Agile,Business Analyst - Autuskey,Autuskey,Remote,Junior (0-2 Yrs),Remote,0.0,False,Undisclosed
6261,Data Scientist,project management,Project Management,Business Analyst,Swiftsafe,Remote,Junior (0-2 Yrs),Remote,0.0,False,Undisclosed
6262,Data Scientist,data analysis,Data Analysis,Business Analyst,Sagaux,Remote,Mid (3-5 Yrs),Remote,0.0,False,Undisclosed
6262,Data Scientist,agile,Agile,Business Analyst,Sagaux,Remote,Mid (3-5 Yrs),Remote,0.0,False,Undisclosed
6266,Data Scientist,data analysis,Data Analysis,Business Analyst,Starlabs Technologies,Remote,Junior (0-2 Yrs),Remote,0.0,False,Undisclosed
6266,Data Scientist,project management,Project Management,Business Analyst,Starlabs Technologies,Remote,Junior (0-2 Yrs),Remote,0.0,False,Undisclosed
6267,Data Scientist,cloud computing,Cloud,AI and machine learning software developer,Rexus Group,Remote,Fresher,Remote,0.0,False,Undisclosed
6267,Data Scientist,machine learning,Machine Learning,AI and machine learning software developer,Rexus Group,Remote,Fresher,Remote,0.0,False,Undisclosed
6267,Data Scientist,agile,Agile,AI and machine learning software developer,Rexus Group,Remote,Fresher,Remote,0.0,False,Undisclosed
6269,Data Scientist,data modeling,Data Modeling,Power Apps Developer,Trigyn Technologies,Remote,Mid (3-5 Yrs),Remote,0.0,False,Undisclosed
6269,Data Scientist,power bi,Power BI,Power Apps Developer,Trigyn Technologies,Remote,Mid (3-5 Yrs),Remote,0.0,False,Undisclosed
6269,Data Scientist,sql,SQL,Power Apps Developer,Trigyn Technologies,Remote,Mid (3-5 Yrs),Remote,0.0,False,Undisclosed
6270,Data Scientist,postgresql,SQL,Python Application Developer,SNS System,Remote,Fresher,Remote,0.0,False,Undisclosed
6270,Data Scientist,django,Django,Python Application Developer,SNS System,Remote,Fresher,Remote,0.0,False,Undisclosed
6270,Data Scientist,machine learning,Machine Learning,Python Application Developer,SNS System,Remote,Fresher,Remote,0.0,False,Undisclosed
6271,Data Scientist,data science,Data Science,AI Developer,SNS System,Remote,Fresher,Remote,0.0,False,Undisclosed
6271,Data Scientist,gcp,GCP,AI Developer,SNS System,Remote,Fresher,Remote,0.0,False,Undisclosed
6271,Data Scientist,machine learning,Machine Learning,AI Developer,SNS System,Remote,Fresher,Remote,0.0,False,Undisclosed
6271,Data Scientist,natural language processing,Natural Language Processing,AI Developer,SNS System,Remote,Fresher,Remote,0.0,False,Undisclosed
6272,Data Scientist,artificial intelligence,Artificial Intelligence,Fullstack Web Developer,Busigence Technologies,Remote,Fresher,Remote,0.0,False,Undisclosed
6272,Data Scientist,machine learning,Machine Learning,Fullstack Web Developer,Busigence Technologies,Remote,Fresher,Remote,0.0,False,Undisclosed
6272,Data Scientist,natural language processing,Natural Language Processing,Fullstack Web Developer,Busigence Technologies,Remote,Fresher,Remote,0.0,False,Undisclosed
6273,Data Scientist,machine learning,Machine Learning,Express.js Developer,Busigence Technologies,Remote,Fresher,Remote,0.0,False,Undisclosed
6273,Data Scientist,javascript,JavaScript,Express.js Developer,Busigence Technologies,Remote,Fresher,Remote,0.0,False,Undisclosed
6273,Data Scientist,natural language processing,Natural Language Processing,Express.js Developer,Busigence Technologies,Remote,Fresher,Remote,0.0,False,Undisclosed
6274,Data Scientist,machine learning,Machine Learning,Ember.js Developer,Busigence Technologies,Remote,Fresher,Remote,0.0,False,Undisclosed
6274,Data Scientist,javascript,JavaScript,Ember.js Developer,Busigence Technologies,Remote,Fresher,Remote,0.0,False,Undisclosed
6275,Data Scientist,django,Django,Django Developer,Busigence Technologies,Remote,Fresher,Remote,0.0,False,Undisclosed
6275,Data Scientist,machine learning,Machine Learning,Django Developer,Busigence Technologies,Remote,Fresher,Remote,0.0,False,Undisclosed
6276,Data Scientist,artificial intelligence,Artificial Intelligence,React Developer,Busigence Technologies,Remote,Fresher,Remote,0.0,False,Undisclosed
6276,Data Scientist,machine learning,Machine Learning,React Developer,Busigence Technologies,Remote,Fresher,Remote,0.0,False,Undisclosed
6276,Data Scientist,javascript,JavaScript,React Developer,Busigence Technologies,Remote,Fresher,Remote,0.0,False,Undisclosed
6276,Data Scientist,natural language processing,Natural Language Processing,React Developer,Busigence Technologies,Remote,Fresher,Remote,0.0,False,Undisclosed
6277,Data Scientist,data analytics,Data Analysis,Delivery Manager,Lorven Technologies,Remote,Fresher,Remote,0.0,False,Undisclosed
6278,Data Scientist,gcp,GCP,LLM Platform Engineer Lead,Kayzen,Remote,Mid (3-5 Yrs),Remote,0.0,False,Undisclosed
6279,Data Scientist,machine learning,Machine Learning,Lead Machine Learning Engineer (Tensorflow and PyTorch),Infraveo Technologies,Remote,Mid (3-5 Yrs),Remote,0.0,False,Undisclosed
6279,Data Scientist,cloud,Cloud,Lead Machine Learning Engineer (Tensorflow and PyTorch),Infraveo Technologies,Remote,Mid (3-5 Yrs),Remote,0.0,False,Undisclosed
6280,Data Scientist,python,Python,"Lead Software Engineer II, AI Operations",Best Egg,Remote,Mid (3-5 Yrs),Remote,0.0,False,Undisclosed
6283,Data Scientist,gcp,GCP,MLOps Engineer,Mindwise Technologies,Remote,Mid (3-5 Yrs),Remote,0.0,False,Undisclosed
6283,Data Scientist,machine learning,Machine Learning,MLOps Engineer,Mindwise Technologies,Remote,Mid (3-5 Yrs),Remote,0.0,False,Undisclosed
6283,Data Scientist,cloud,Cloud,MLOps Engineer,Mindwise Technologies,Remote,Mid (3-5 Yrs),Remote,0.0,False,Undisclosed
